row_idx,api_unii,dosage_form,excipient_unii,role,confidence
9599,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",97Z1WI3NDX,filler,1.0
9599,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9599,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9599,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9599,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",8MDF5V39QO,alkalizing_agent,1.0
9599,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9600,9242RO5URM,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
9600,9242RO5URM,"TABLET, FILM COATED",H8AV0SQX4D,disintegrant,1.0
9600,9242RO5URM,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9600,9242RO5URM,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9601,PTB4X93HE1,"TABLET, COATED",H8AV0SQX4D,disintegrant,1.0
9601,PTB4X93HE1,"TABLET, COATED",70097M6I30,lubricant,1.0
9602,AG9MHG098Z,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9602,AG9MHG098Z,CAPSULE,M28OL1HH48,disintegrant,1.0
9602,AG9MHG098Z,CAPSULE,70097M6I30,lubricant,1.0
9602,AG9MHG098Z,CAPSULE,2G86QN327L,binder,1.0
9603,U3H27498KS,TABLET,70097M6I30,lubricant,1.0
9604,4MOD1F4ENC,CAPSULE,3OWL53L36A,filler,1.0
9604,4MOD1F4ENC,CAPSULE,M28OL1HH48,disintegrant,1.0
9604,4MOD1F4ENC,CAPSULE,70097M6I30,lubricant,1.0
9605,82VFR53I78,SOLUTION,8NLQ36F6MM,solubilizing_agent,1.0
9605,82VFR53I78,SOLUTION,A2I8C7HI9T,preservative,1.0
9605,82VFR53I78,SOLUTION,Z8IX2SC1OH,preservative,1.0
9605,82VFR53I78,SOLUTION,059QF0KO0R,solvent,1.0
9606,X4HES1O11F,SUSPENSION,A2I8C7HI9T,preservative,1.0
9606,X4HES1O11F,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
9606,X4HES1O11F,SUSPENSION,Z8IX2SC1OH,preservative,1.0
9606,X4HES1O11F,SUSPENSION,059QF0KO0R,solvent,1.0
9607,JY0WD0UA60,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9607,JY0WD0UA60,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9608,D2UX06XLB5,CAPSULE,2G86QN327L,binder,1.0
9609,5968Y6H45M,TABLET,2S7830E561,disintegrant,1.0
9609,5968Y6H45M,TABLET,70097M6I30,lubricant,1.0
9609,5968Y6H45M,TABLET,3WJQ0SDW1A,lubricant,1.0
9610,33CM23913M,TABLET,ETJ7Z6XBU4,glidant,1.0
9610,33CM23913M,TABLET,70097M6I30,lubricant,1.0
9611,KKA5DLD701,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9611,KKA5DLD701,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
9612,0P6C6ZOP5U,TABLET,70097M6I30,lubricant,1.0
9613,59375N1D0U,"TABLET, DELAYED RELEASE",ETJ7Z6XBU4,glidant,1.0
9613,59375N1D0U,"TABLET, DELAYED RELEASE",70097M6I30,lubricant,1.0
9613,59375N1D0U,"TABLET, DELAYED RELEASE",9B9691B2N9,glidant,1.0
9613,59375N1D0U,"TABLET, DELAYED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9613,59375N1D0U,"TABLET, DELAYED RELEASE",2S7830E561,disintegrant,1.0
9614,F0P408N6V4,CAPSULE,3SY5LH9PMK,filler,1.0
9614,F0P408N6V4,CAPSULE,M28OL1HH48,disintegrant,1.0
9614,F0P408N6V4,CAPSULE,70097M6I30,lubricant,1.0
9614,F0P408N6V4,CAPSULE,2G86QN327L,binder,1.0
9614,F0P408N6V4,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9615,229809935B,TABLET,ETJ7Z6XBU4,glidant,1.0
9615,229809935B,TABLET,70097M6I30,lubricant,1.0
9616,ZG7E5POY8O,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9616,ZG7E5POY8O,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
9617,0Y2S3XUQ5H,TABLET,70097M6I30,lubricant,1.0
9618,M329791L57,TABLET,ETJ7Z6XBU4,glidant,1.0
9618,M329791L57,TABLET,70097M6I30,lubricant,1.0
9618,M329791L57,TABLET,H8AV0SQX4D,disintegrant,1.0
9619,786Z46389E,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9619,786Z46389E,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9620,33CM23913M,"TABLET, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9620,33CM23913M,"TABLET, EXTENDED RELEASE",T4V6TWG28D,binder,1.0
9620,33CM23913M,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9620,33CM23913M,"TABLET, EXTENDED RELEASE",3OWL53L36A,filler,1.0
9620,33CM23913M,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9621,9NDF7JZ4M3,"TABLET, COATED",M28OL1HH48,disintegrant,1.0
9621,9NDF7JZ4M3,"TABLET, COATED",70097M6I30,lubricant,1.0
9622,32HRV3E3D5,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
9622,32HRV3E3D5,"TABLET, COATED",70097M6I30,lubricant,1.0
9623,WI4X0X7BPJ,TABLET,776XM7047L,lubricant,1.0
9624,ZG7E5POY8O,TABLET,3WJQ0SDW1A,lubricant,1.0
9625,O0J6XJN02I,CAPSULE,1P9D0Z171K,antioxidant,1.0
9625,O0J6XJN02I,CAPSULE,PDC6A3C0OX,preservative,1.0
9625,O0J6XJN02I,CAPSULE,2G86QN327L,binder,1.0
9625,O0J6XJN02I,CAPSULE,C9H2L21V7U,surfactant,1.0
9625,O0J6XJN02I,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
9626,Q3JTX2Q7TU,TABLET,3SY5LH9PMK,filler,1.0
9626,Q3JTX2Q7TU,TABLET,776XM7047L,lubricant,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",QG4MW19XYX,stabilizing_agent,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",3K9958V90M,preservative,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",C9H2L21V7U,surfactant,1.0
9627,JJ768O327N,"CAPSULE, EXTENDED RELEASE",2UMI9U37CP,surfactant,1.0
9628,6GC8A4PAYH,CAPSULE,2G86QN327L,binder,1.0
9628,6GC8A4PAYH,CAPSULE,PDC6A3C0OX,preservative,1.0
9629,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",Z0H242BBR1,sweetening_agent,1.0
9629,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",2S7830E561,disintegrant,1.0
9629,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",70097M6I30,lubricant,1.0
9629,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",ETJ7Z6XBU4,glidant,1.0
9630,H821664NPK,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9631,CD35PMG570,"CAPSULE, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9631,CD35PMG570,"CAPSULE, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9632,5LGN83G74V,"TABLET, FILM COATED",R12CBM0EIZ,coating_agent,1.0
9632,5LGN83G74V,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9633,1K573LC5TV,SOLUTION,059QF0KO0R,solvent,1.0
9633,1K573LC5TV,SOLUTION,OJ245FE5EU,preservative,1.0
9633,1K573LC5TV,SOLUTION,96K6UQ3ZD4,sweetening_agent,1.0
9634,44YRR34555,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9634,44YRR34555,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9635,0H73WJJ391,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9636,4B3SC438HI,TABLET,70097M6I30,lubricant,1.0
9637,TZ7V40X7VX,TABLET,70097M6I30,lubricant,1.0
9637,TZ7V40X7VX,TABLET,ETJ7Z6XBU4,glidant,1.0
9638,UYE4T5I70X,"CAPSULE, DELAYED RELEASE",ETJ7Z6XBU4,glidant,1.0
9638,UYE4T5I70X,"CAPSULE, DELAYED RELEASE",M28OL1HH48,disintegrant,1.0
9638,UYE4T5I70X,"CAPSULE, DELAYED RELEASE",Q662QK8M3B,lubricant,1.0
9638,UYE4T5I70X,"CAPSULE, DELAYED RELEASE",MB5IUD6JUA,controlled_release,1.0
9638,UYE4T5I70X,"CAPSULE, DELAYED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
9639,W5S57Y3A5L,TABLET,ETJ7Z6XBU4,glidant,1.0
9639,W5S57Y3A5L,TABLET,70097M6I30,lubricant,1.0
9639,W5S57Y3A5L,TABLET,3WJQ0SDW1A,lubricant,1.0
9640,ZOU145W1XL,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9640,ZOU145W1XL,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9640,ZOU145W1XL,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9641,1E6682427E,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9641,1E6682427E,"CAPSULE, EXTENDED RELEASE",G2M7P15E5P,lubricant,1.0
9641,1E6682427E,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
9642,6KY687524K,TABLET,70097M6I30,lubricant,1.0
9643,MRK240IY2L,TABLET,3SY5LH9PMK,filler,1.0
9643,MRK240IY2L,TABLET,70097M6I30,lubricant,1.0
9644,WMJ8TL7510,TABLET,70097M6I30,lubricant,1.0
9645,NO70W886KK,TABLET,ETJ7Z6XBU4,glidant,1.0
9645,NO70W886KK,TABLET,M28OL1HH48,disintegrant,1.0
9645,NO70W886KK,TABLET,70097M6I30,lubricant,1.0
9645,NO70W886KK,TABLET,3WJQ0SDW1A,lubricant,1.0
9646,GLH0314RVC,"TABLET, FILM COATED",O7TSZ97GEP,filler,1.0
9646,GLH0314RVC,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9648,6M97XTV3HD,TABLET,70097M6I30,lubricant,1.0
9649,0YPR65R21J,KIT,7CVR7L4A2D,filler,1.0
9649,0YPR65R21J,KIT,TTV12P4NEE,stabilizing_agent,1.0
9650,TZ7V40X7VX,TABLET,70097M6I30,lubricant,1.0
9650,TZ7V40X7VX,TABLET,ETJ7Z6XBU4,glidant,1.0
9651,0Y2S3XUQ5H,TABLET,3SY5LH9PMK,filler,1.0
9651,0Y2S3XUQ5H,TABLET,70097M6I30,lubricant,1.0
9652,KKA5DLD701,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9653,1678OK0E08,"CAPSULE, EXTENDED RELEASE",MB5IUD6JUA,controlled_release,1.0
9653,1678OK0E08,"CAPSULE, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9653,1678OK0E08,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9653,1678OK0E08,"CAPSULE, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9653,1678OK0E08,"CAPSULE, EXTENDED RELEASE",4R4HFI6D95,lubricant,1.0
9654,1DWS68PNE6,TABLET,WAT0DDB505,filler,1.0
9654,1DWS68PNE6,TABLET,ETJ7Z6XBU4,glidant,1.0
9654,1DWS68PNE6,TABLET,70097M6I30,lubricant,1.0
9655,606D60IS38,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9655,606D60IS38,CAPSULE,2G86QN327L,binder,1.0
9655,606D60IS38,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
9656,55JG375S6M,SOLUTION,A2I8C7HI9T,preservative,1.0
9656,55JG375S6M,SOLUTION,Z8IX2SC1OH,preservative,1.0
9656,55JG375S6M,SOLUTION,96K6UQ3ZD4,sweetening_agent,1.0
9656,55JG375S6M,SOLUTION,059QF0KO0R,solvent,1.0
9657,Y883P1Z2LT,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
9657,Y883P1Z2LT,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9658,5PE9FDE8GB,TABLET,J2B2A4N98G,filler,1.0
9658,5PE9FDE8GB,TABLET,70097M6I30,lubricant,1.0
9659,3X29ZEJ4R2,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9660,CQ903KQA31,TABLET,ETJ7Z6XBU4,glidant,1.0
9661,R85M2X0D68,TABLET,70097M6I30,lubricant,1.0
9662,9TN87S3A3C,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9662,9TN87S3A3C,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9663,59JV96YTXV,TABLET,ETJ7Z6XBU4,glidant,1.0
9663,59JV96YTXV,TABLET,70097M6I30,lubricant,1.0
9664,R3O80H60KX,CAPSULE,70097M6I30,lubricant,1.0
9664,R3O80H60KX,CAPSULE,2G86QN327L,binder,1.0
9664,R3O80H60KX,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
9665,VZI5B1W380,SUSPENSION,A2I8C7HI9T,preservative,1.0
9665,VZI5B1W380,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
9665,VZI5B1W380,SUSPENSION,Z8IX2SC1OH,preservative,1.0
9665,VZI5B1W380,SUSPENSION,059QF0KO0R,solvent,1.0
9665,VZI5B1W380,SUSPENSION,SB8ZUX40TY,sweetening_agent,1.0
9665,VZI5B1W380,SUSPENSION,X045WJ989B,preservative,1.0
9665,VZI5B1W380,SUSPENSION,PQ6CK8PD0R,antioxidant,1.0
9666,WMJ8TL7510,TABLET,O7TSZ97GEP,filler,1.0
9666,WMJ8TL7510,TABLET,3SY5LH9PMK,filler,1.0
9666,WMJ8TL7510,TABLET,70097M6I30,lubricant,1.0
9667,563KS2PQY5,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9667,563KS2PQY5,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9668,NO70W886KK,"TABLET, EXTENDED RELEASE",G2M7P15E5P,lubricant,1.0
9668,NO70W886KK,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9668,NO70W886KK,"TABLET, EXTENDED RELEASE",1P9D0Z171K,antioxidant,1.0
9668,NO70W886KK,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9669,JY0WD0UA60,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9669,JY0WD0UA60,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
9670,57Y76R9ATQ,SUSPENSION,A2I8C7HI9T,preservative,1.0
9670,57Y76R9ATQ,SUSPENSION,059QF0KO0R,solvent,1.0
9671,J6292F8L3D,TABLET,ETJ7Z6XBU4,glidant,1.0
9671,J6292F8L3D,TABLET,70097M6I30,lubricant,1.0
9672,J6292F8L3D,"SOLUTION, CONCENTRATE",33X04XA5AT,acidifying_agent,1.0
9672,J6292F8L3D,"SOLUTION, CONCENTRATE",A2I8C7HI9T,preservative,1.0
9672,J6292F8L3D,"SOLUTION, CONCENTRATE",Z8IX2SC1OH,preservative,1.0
9672,J6292F8L3D,"SOLUTION, CONCENTRATE",059QF0KO0R,solvent,1.0
9673,26LUD4JO9K,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9673,26LUD4JO9K,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9673,26LUD4JO9K,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9674,VZI5B1W380,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9674,VZI5B1W380,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9675,C1ENJ2TE6C,SOLUTION,B697894SGQ,solvent,1.0
9675,C1ENJ2TE6C,SOLUTION,7FLD91C86K,solubilizing_agent,1.0
9675,C1ENJ2TE6C,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
9675,C1ENJ2TE6C,SOLUTION,1VPU26JZZ4,preservative,1.0
9675,C1ENJ2TE6C,SOLUTION,QTT17582CB,acidifying_agent,1.0
9675,C1ENJ2TE6C,SOLUTION,059QF0KO0R,solvent,1.0
9676,K5BC5011K3,CAPSULE,70097M6I30,lubricant,1.0
9676,K5BC5011K3,CAPSULE,2G86QN327L,binder,1.0
9676,K5BC5011K3,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
9676,K5BC5011K3,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9677,17ERJ0MKGI,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9677,17ERJ0MKGI,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9677,17ERJ0MKGI,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9678,JY0WD0UA60,TABLET,M28OL1HH48,disintegrant,1.0
9678,JY0WD0UA60,TABLET,ETJ7Z6XBU4,glidant,1.0
9678,JY0WD0UA60,TABLET,70097M6I30,lubricant,1.0
9678,JY0WD0UA60,TABLET,3WJQ0SDW1A,lubricant,1.0
9679,JY0WD0UA60,CAPSULE,3WJQ0SDW1A,lubricant,1.0
9679,JY0WD0UA60,CAPSULE,2UMI9U37CP,surfactant,1.0
9679,JY0WD0UA60,CAPSULE,C9H2L21V7U,surfactant,1.0
9679,JY0WD0UA60,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9679,JY0WD0UA60,CAPSULE,70097M6I30,lubricant,1.0
9679,JY0WD0UA60,CAPSULE,2G86QN327L,binder,1.0
9680,C1ENJ2TE6C,TABLET,ETJ7Z6XBU4,glidant,1.0
9680,C1ENJ2TE6C,TABLET,2S7830E561,disintegrant,1.0
9680,C1ENJ2TE6C,TABLET,M28OL1HH48,disintegrant,1.0
9680,C1ENJ2TE6C,TABLET,70097M6I30,lubricant,1.0
9681,9HW64Q8G6G,TABLET,1P9D0Z171K,antioxidant,1.0
9681,9HW64Q8G6G,TABLET,3SY5LH9PMK,filler,1.0
9681,9HW64Q8G6G,TABLET,2S7830E561,disintegrant,1.0
9681,9HW64Q8G6G,TABLET,ETJ7Z6XBU4,glidant,1.0
9681,9HW64Q8G6G,TABLET,70097M6I30,lubricant,1.0
9682,D83282DT06,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9682,D83282DT06,CAPSULE,70097M6I30,lubricant,1.0
9682,D83282DT06,CAPSULE,2G86QN327L,binder,1.0
9682,D83282DT06,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9682,D83282DT06,CAPSULE,55X04QC32I,alkalizing_agent,1.0
9683,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9683,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",8Z96QXD6UM,plasticizer,1.0
9683,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9683,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",55X04QC32I,alkalizing_agent,1.0
9684,7LJ087RS6F,LIQUID,92RU3N3Y1O,dispersing_agent,1.0
9684,7LJ087RS6F,LIQUID,059QF0KO0R,solvent,1.0
9684,7LJ087RS6F,LIQUID,SB8ZUX40TY,sweetening_agent,1.0
9684,7LJ087RS6F,LIQUID,ETJ7Z6XBU4,suspending_thickening_agent,1.0
9684,7LJ087RS6F,LIQUID,368GB5141J,surfactant,1.0
9685,6M97XTV3HD,TABLET,70097M6I30,lubricant,1.0
9685,6M97XTV3HD,TABLET,3WJQ0SDW1A,lubricant,1.0
9686,4EVE5946BQ,TABLET,70097M6I30,lubricant,1.0
9686,4EVE5946BQ,TABLET,3WJQ0SDW1A,lubricant,1.0
9687,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
9687,6CW7F3G59X,CAPSULE,3OWL53L36A,filler,1.0
9687,6CW7F3G59X,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9687,6CW7F3G59X,CAPSULE,5QB0T2IUN0,glidant,1.0
9688,6M97XTV3HD,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9689,JCX84Q7J1L,CAPSULE,70097M6I30,lubricant,1.0
9689,JCX84Q7J1L,CAPSULE,M28OL1HH48,disintegrant,1.0
9690,JY0WD0UA60,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9690,JY0WD0UA60,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9691,4TI98Z838E,TABLET,70097M6I30,lubricant,1.0
9691,4TI98Z838E,TABLET,G2M7P15E5P,lubricant,1.0
9692,6CW7F3G59X,SOLUTION,23OV73Q5G9,sweetening_agent,1.0
9692,6CW7F3G59X,SOLUTION,QTT17582CB,acidifying_agent,1.0
9692,6CW7F3G59X,SOLUTION,A2I8C7HI9T,preservative,1.0
9692,6CW7F3G59X,SOLUTION,Z8IX2SC1OH,preservative,1.0
9692,6CW7F3G59X,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
9693,33CM23913M,"TABLET, CHEWABLE",M28OL1HH48,disintegrant,1.0
9693,33CM23913M,"TABLET, CHEWABLE",70097M6I30,lubricant,1.0
9693,33CM23913M,"TABLET, CHEWABLE",1VPU26JZZ4,preservative,1.0
9693,33CM23913M,"TABLET, CHEWABLE",TTV12P4NEE,stabilizing_agent,1.0
9694,9HW64Q8G6G,"TABLET, FOR SUSPENSION",1P9D0Z171K,antioxidant,1.0
9694,9HW64Q8G6G,"TABLET, FOR SUSPENSION",2S7830E561,disintegrant,1.0
9694,9HW64Q8G6G,"TABLET, FOR SUSPENSION",70097M6I30,lubricant,1.0
9695,J0E2756Z7N,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9695,J0E2756Z7N,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9695,J0E2756Z7N,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9696,CD35PMG570,TABLET,M28OL1HH48,disintegrant,1.0
9696,CD35PMG570,TABLET,2S7830E561,disintegrant,1.0
9696,CD35PMG570,TABLET,ETJ7Z6XBU4,glidant,1.0
9697,R16CO5Y76E,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9697,R16CO5Y76E,CAPSULE,2G86QN327L,binder,1.0
9697,R16CO5Y76E,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9698,J7A92W69L7,CAPSULE,3OWL53L36A,filler,1.0
9698,J7A92W69L7,CAPSULE,70097M6I30,lubricant,1.0
9698,J7A92W69L7,CAPSULE,2G86QN327L,binder,1.0
9699,F8A3652H1V,TABLET,ETJ7Z6XBU4,glidant,1.0
9699,F8A3652H1V,TABLET,M28OL1HH48,disintegrant,1.0
9699,F8A3652H1V,TABLET,70097M6I30,lubricant,1.0
9700,C1ENJ2TE6C,SOLUTION,059QF0KO0R,solvent,1.0
9700,C1ENJ2TE6C,SOLUTION,OJ245FE5EU,preservative,1.0
9700,C1ENJ2TE6C,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
9701,OL961R6O2C,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9701,OL961R6O2C,"TABLET, EXTENDED RELEASE",J2B2A4N98G,filler,1.0
9701,OL961R6O2C,"TABLET, EXTENDED RELEASE",8D4SNN7V92,antioxidant,1.0
9701,OL961R6O2C,"TABLET, EXTENDED RELEASE",7CV7WJK4UI,lubricant,1.0
9702,5Y2EI94NBC,TABLET,70097M6I30,lubricant,1.0
9703,WFR23M21IE,"TABLET, FILM COATED",L11K75P92J,filler,1.0
9703,WFR23M21IE,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9703,WFR23M21IE,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9703,WFR23M21IE,"TABLET, FILM COATED",C9H2L21V7U,surfactant,1.0
9704,KR5YZ6AE4B,TABLET,ETJ7Z6XBU4,glidant,1.0
9704,KR5YZ6AE4B,TABLET,70097M6I30,lubricant,1.0
9704,KR5YZ6AE4B,TABLET,Q40Q9N063P,acidifying_agent,1.0
9704,KR5YZ6AE4B,TABLET,LKG8494WBH,preservative,1.0
9705,G83415V073,TABLET,2S7830E561,disintegrant,1.0
9705,G83415V073,TABLET,70097M6I30,lubricant,1.0
9706,SML2Y3J35T,"TABLET, FILM COATED",R12CBM0EIZ,coating_agent,1.0
9706,SML2Y3J35T,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9706,SML2Y3J35T,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
9707,7G33012534,SOLUTION,059QF0KO0R,solvent,1.0
9708,0H73WJJ391,CAPSULE,4R4HFI6D95,lubricant,1.0
9708,0H73WJJ391,CAPSULE,2G86QN327L,binder,1.0
9708,0H73WJJ391,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9709,9WP59609J6,CONCENTRATE,1VPU26JZZ4,preservative,1.0
9709,9WP59609J6,CONCENTRATE,25IH6R4SGF,solubilizing_agent,1.0
9709,9WP59609J6,CONCENTRATE,96K6UQ3ZD4,sweetening_agent,1.0
9709,9WP59609J6,CONCENTRATE,059QF0KO0R,solvent,1.0
9710,F0P408N6V4,CAPSULE,3SY5LH9PMK,filler,1.0
9710,F0P408N6V4,CAPSULE,M28OL1HH48,disintegrant,1.0
9710,F0P408N6V4,CAPSULE,70097M6I30,lubricant,1.0
9710,F0P408N6V4,CAPSULE,2G86QN327L,binder,1.0
9711,W24OD7YW48,TABLET,N6K5787QVP,lubricant,1.0
9711,W24OD7YW48,TABLET,70097M6I30,lubricant,1.0
9712,2M36281008,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9713,SX6K58TVWC,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9713,SX6K58TVWC,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9714,O3J8G9O825,"TABLET, FILM COATED",L11K75P92J,filler,1.0
9714,O3J8G9O825,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9714,O3J8G9O825,"TABLET, FILM COATED",7CV7WJK4UI,lubricant,1.0
9714,O3J8G9O825,"TABLET, FILM COATED",3K9958V90M,preservative,1.0
9715,G83415V073,TABLET,70097M6I30,lubricant,1.0
9716,T18F433X4S,KIT,532B59J990,stabilizing_agent,1.0
9716,T18F433X4S,KIT,7SEV7J4R1U,filler,1.0
9716,T18F433X4S,KIT,EWQ57Q8I5X,filler,1.0
9716,T18F433X4S,KIT,O8232NY3SJ,filler,1.0
9717,57Y76R9ATQ,TABLET,M28OL1HH48,disintegrant,1.0
9717,57Y76R9ATQ,TABLET,70097M6I30,lubricant,1.0
9717,57Y76R9ATQ,TABLET,ETJ7Z6XBU4,glidant,1.0
9717,57Y76R9ATQ,TABLET,B697894SGQ,lubricant,1.0
9718,0G389FZZ9M,SOLUTION,A2I8C7HI9T,preservative,1.0
9718,0G389FZZ9M,SOLUTION,Z8IX2SC1OH,preservative,1.0
9720,423D2T571U,KIT,LMI26O6933,dispersing_agent,1.0
9720,423D2T571U,KIT,EWQ57Q8I5X,filler,1.0
9720,423D2T571U,KIT,O8232NY3SJ,filler,1.0
9720,423D2T571U,KIT,C151H8M554,filler,1.0
9720,423D2T571U,KIT,7SEV7J4R1U,filler,1.0
9720,423D2T571U,KIT,OP1R32D61U,filler,1.0
