row_idx,api_unii,dosage_form,excipient_unii,role,confidence,raw_prior,n_candidates,n_samples
8572,8Q2869CNVH,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8572,8Q2869CNVH,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8573,3O2T2PJ89D,"TABLET, FILM COATED",0WZ8WG20P6,binder,0.0075450067934782605,0.060360054347826084,8,0
8573,3O2T2PJ89D,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8573,3O2T2PJ89D,"TABLET, FILM COATED",2165RE0K14,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
8573,3O2T2PJ89D,"TABLET, FILM COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8573,3O2T2PJ89D,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8573,3O2T2PJ89D,"TABLET, FILM COATED",30IQX730WE,plasticizer,0.009009009009009009,0.009009009009009009,1,87
8574,HDP7W44CIO,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8574,HDP7W44CIO,TABLET,C151H8M554,binder,0.006802721088435374,0.02040816326530612,3,25
8575,F4216019LN,"TABLET, FILM COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8575,F4216019LN,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
8575,F4216019LN,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8575,F4216019LN,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8575,F4216019LN,"TABLET, FILM COATED",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
8575,F4216019LN,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
8575,F4216019LN,"TABLET, FILM COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
8575,F4216019LN,"TABLET, FILM COATED",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8576,G83415V073,"CAPSULE, EXTENDED RELEASE",C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
8576,G83415V073,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8576,G83415V073,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8576,G83415V073,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8577,L6UH7ZF8HC,"TABLET, ORALLY DISINTEGRATING",2165RE0K14,binder,0.020120018115942027,0.060360054347826084,3,0
8577,L6UH7ZF8HC,"TABLET, ORALLY DISINTEGRATING",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
8577,L6UH7ZF8HC,"TABLET, ORALLY DISINTEGRATING",0E53J927NA,alkalizing_agent,0.0547554347826087,0.0547554347826087,1,0
8578,W76I6XXF06,TABLET,390RMW2PEQ,disintegrant,0.03294836956521739,0.09884510869565218,3,1
8578,W76I6XXF06,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8579,3X9MR4N98U,SOLUTION,1Q73Q2JULR,alkalizing_agent,0.013688858695652175,0.0547554347826087,4,0
8579,3X9MR4N98U,SOLUTION,55X04QC32I,alkalizing_agent,0.4371584699453552,0.8743169398907104,2,159
8580,13T4O6VMAM,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8580,13T4O6VMAM,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8580,13T4O6VMAM,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8581,GR120KRT6K,"TABLET, FILM COATED",36SFW2JZ0W,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
8581,GR120KRT6K,"TABLET, FILM COATED",U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8581,GR120KRT6K,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8581,GR120KRT6K,"TABLET, FILM COATED",30IQX730WE,plasticizer,0.009009009009009009,0.009009009009009009,1,87
8582,0I55128JYK,"TABLET, EXTENDED RELEASE",B1QE5P712K,binder,0.0075450067934782605,0.060360054347826084,8,0
8582,0I55128JYK,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8582,0I55128JYK,"TABLET, EXTENDED RELEASE",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
8583,L6UH7ZF8HC,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
8583,L6UH7ZF8HC,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8583,L6UH7ZF8HC,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8583,L6UH7ZF8HC,TABLET,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8583,L6UH7ZF8HC,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8584,2FS66TH3YW,"TABLET, FILM COATED",0WZ8WG20P6,binder,0.0075450067934782605,0.060360054347826084,8,0
8584,2FS66TH3YW,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8584,2FS66TH3YW,"TABLET, FILM COATED",4R4HFI6D95,plasticizer,0.01098901098901099,0.01098901098901099,1,67
8585,QIC03ANI02,"TABLET, FILM COATED",0WZ8WG20P6,binder,0.0075450067934782605,0.060360054347826084,8,0
8585,QIC03ANI02,"TABLET, FILM COATED",VH2XOU12IE,coating_agent,0.005208333333333333,0.020833333333333332,4,24
8585,QIC03ANI02,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8585,QIC03ANI02,"TABLET, FILM COATED",1IVH67816N,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8585,QIC03ANI02,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8585,QIC03ANI02,"TABLET, FILM COATED",2165RE0K14,surfactant,0.005791440217391305,0.01158288043478261,2,0
8585,QIC03ANI02,"TABLET, FILM COATED",0VUT3PMY82,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8586,02O55696WH,SOLUTION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
8586,02O55696WH,SOLUTION,6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
8586,02O55696WH,SOLUTION,1Q73Q2JULR,alkalizing_agent,0.013688858695652175,0.0547554347826087,4,0
8586,02O55696WH,SOLUTION,506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
8587,VZI5B1W380,SUSPENSION,6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
8587,VZI5B1W380,SUSPENSION,K679OBS311,suspending_thickening_agent,0.004296875,0.00859375,2,3
8587,VZI5B1W380,SUSPENSION,TTV12P4NEE,stabilizing_agent,0.39732142857142855,0.7946428571428571,2,88
8587,VZI5B1W380,SUSPENSION,8KW3E207O2,sweetening_agent,0.01037703804347826,0.02075407608695652,2,3
8588,6E8ZO8LRNM,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8588,6E8ZO8LRNM,"TABLET, FILM COATED",U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
8588,6E8ZO8LRNM,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8588,6E8ZO8LRNM,"TABLET, FILM COATED",VH2XOU12IE,coating_agent,0.005208333333333333,0.020833333333333332,4,24
8588,6E8ZO8LRNM,"TABLET, FILM COATED",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8588,6E8ZO8LRNM,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8589,XB13HYU18U,TABLET,8I089SAH3T,disintegrant,0.011111111111111112,0.03333333333333333,3,6
8589,XB13HYU18U,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8589,XB13HYU18U,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
8589,XB13HYU18U,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8590,9S44LIC7OJ,TABLET,C151H8M554,binder,0.006802721088435374,0.02040816326530612,3,25
8590,9S44LIC7OJ,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8590,9S44LIC7OJ,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8590,9S44LIC7OJ,TABLET,U725QWY32X,solubilizing_agent,0.7160493827160493,0.7160493827160493,1,57
8591,HW6NV07QEC,"TABLET, FILM COATED",EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
8591,HW6NV07QEC,"TABLET, FILM COATED",LMI26O6933,glidant,0.00980392156862745,0.0196078431372549,2,27
8591,HW6NV07QEC,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
8591,HW6NV07QEC,"TABLET, FILM COATED",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8591,HW6NV07QEC,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
8592,46627O600J,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8592,46627O600J,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8592,46627O600J,"TABLET, EXTENDED RELEASE",39J80LT57T,binder,0.0075450067934782605,0.060360054347826084,8,0
8592,46627O600J,"TABLET, EXTENDED RELEASE",R75537T0T4,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8594,2T8Q726O95,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8594,2T8Q726O95,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
8594,2T8Q726O95,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8594,2T8Q726O95,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8595,5PE9FDE8GB,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8595,5PE9FDE8GB,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8595,5PE9FDE8GB,TABLET,RDH86HJV5Z,disintegrant,0.009523809523809523,0.02857142857142857,3,11
8595,5PE9FDE8GB,TABLET,LMI26O6933,glidant,0.00980392156862745,0.0196078431372549,2,27
8596,5L0HB4V1EW,"TABLET, FOR SUSPENSION",OP1R32D61U,filler,0.18188405797101448,0.7275362318840579,4,321
8597,KG60484QX9,"CAPSULE, DELAYED RELEASE",U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
8597,KG60484QX9,"CAPSULE, DELAYED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8597,KG60484QX9,"CAPSULE, DELAYED RELEASE",368GB5141J,lubricant,0.00909090909090909,0.01818181818181818,2,31
8597,KG60484QX9,"CAPSULE, DELAYED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8597,KG60484QX9,"CAPSULE, DELAYED RELEASE",G4U024CQK6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",2G86QN327L,binder,0.49307559145989616,0.9861511829197923,2,1709
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",UKE75GEA7F,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",368GB5141J,lubricant,0.00909090909090909,0.01818181818181818,2,31
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",C151H8M554,filler,0.1326530612244898,0.5306122448979592,4,25
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8598,OLH94387TE,"CAPSULE, COATED, EXTENDED RELEASE",6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
8599,YU55MQ3IZY,TABLET,RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
8599,YU55MQ3IZY,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8599,YU55MQ3IZY,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8599,YU55MQ3IZY,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8600,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8600,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",0E53J927NA,glidant,0.04899230072463768,0.14697690217391304,3,0
8600,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8600,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8600,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",C151H8M554,granulation_aid,0.02040816326530612,0.02040816326530612,1,25
8600,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8601,46627O600J,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
8601,46627O600J,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8602,R61ZEH7I1I,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8602,R61ZEH7I1I,TABLET,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8603,R85M2X0D68,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8603,R85M2X0D68,TABLET,5Y0974F5PW,binder,0.020120018115942027,0.060360054347826084,3,0
8603,R85M2X0D68,TABLET,UTY7PDF93L,disintegrant,0.03294836956521739,0.09884510869565218,3,0
8603,R85M2X0D68,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8604,MHM278SD3E,"TABLET, CHEWABLE",9XZ8H6N6OH,binder,0.020120018115942027,0.060360054347826084,3,0
8604,MHM278SD3E,"TABLET, CHEWABLE",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
8604,MHM278SD3E,"TABLET, CHEWABLE",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8605,4Q81I59GXC,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8605,4Q81I59GXC,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8605,4Q81I59GXC,"CAPSULE, EXTENDED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
8606,0K2I505OTV,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8606,0K2I505OTV,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8607,BKE5Q1J60U,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8607,BKE5Q1J60U,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8607,BKE5Q1J60U,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",T1FAD4SS2M,disintegrant,0.024711277173913044,0.09884510869565218,4,0
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",RFW2ET671P,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",1IVH67816N,binder,0.006706672705314009,0.060360054347826084,9,0
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",7YC686GQ8F,controlled_release,0.0125,0.025,2,16
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",B1QE5P712K,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8608,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",30IQX730WE,plasticizer,0.009009009009009009,0.009009009009009009,1,87
8609,BKE5Q1J60U,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8609,BKE5Q1J60U,"TABLET, FILM COATED",U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
8609,BKE5Q1J60U,"TABLET, FILM COATED",0WZ8WG20P6,binder,0.0075450067934782605,0.060360054347826084,8,0
8609,BKE5Q1J60U,"TABLET, FILM COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
8610,606D60IS38,CAPSULE,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
8610,606D60IS38,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8611,W5S57Y3A5L,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8611,W5S57Y3A5L,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
8612,TZ7V40X7VX,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8613,6M97XTV3HD,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8613,6M97XTV3HD,"TABLET, FILM COATED",2165RE0K14,binder,0.015090013586956521,0.060360054347826084,4,0
8613,6M97XTV3HD,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8613,6M97XTV3HD,"TABLET, FILM COATED",RFW2ET671P,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
8613,6M97XTV3HD,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8613,6M97XTV3HD,"TABLET, FILM COATED",3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8614,G83415V073,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8614,G83415V073,CAPSULE,C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
8614,G83415V073,CAPSULE,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8614,G83415V073,CAPSULE,0VUT3PMY82,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8614,G83415V073,CAPSULE,R75537T0T4,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8614,G83415V073,CAPSULE,0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8614,G83415V073,CAPSULE,1IVH67816N,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8614,G83415V073,CAPSULE,VH2XOU12IE,granulation_aid,0.020833333333333332,0.020833333333333332,1,24
8614,G83415V073,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8615,VJT6J7R4TR,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8615,VJT6J7R4TR,CAPSULE,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8615,VJT6J7R4TR,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8616,2BMD2GNA4V,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8616,2BMD2GNA4V,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8616,2BMD2GNA4V,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8617,WFW942PR79,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8617,WFW942PR79,TABLET,9H4L916OBU,binder,0.008622864906832298,0.060360054347826084,7,0
8617,WFW942PR79,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8617,WFW942PR79,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8617,WFW942PR79,TABLET,B1QE5P712K,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8617,WFW942PR79,TABLET,0VUT3PMY82,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8618,6GOW6DWN2A,"CAPSULE, GELATIN COATED",2G86QN327L,binder,0.49307559145989616,0.9861511829197923,2,1709
8618,6GOW6DWN2A,"CAPSULE, GELATIN COATED",R75537T0T4,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
8618,6GOW6DWN2A,"CAPSULE, GELATIN COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8618,6GOW6DWN2A,"CAPSULE, GELATIN COATED",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8618,6GOW6DWN2A,"CAPSULE, GELATIN COATED",6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
8618,6GOW6DWN2A,"CAPSULE, GELATIN COATED",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8619,7M458Q65S3,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8619,7M458Q65S3,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
8619,7M458Q65S3,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8621,ZOU145W1XL,"TABLET, FILM COATED",0VUT3PMY82,binder,0.0075450067934782605,0.060360054347826084,8,0
8621,ZOU145W1XL,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8621,ZOU145W1XL,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8621,ZOU145W1XL,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
8621,ZOU145W1XL,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8621,ZOU145W1XL,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
8622,724L30Y2QR,CAPSULE,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
8622,724L30Y2QR,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8623,9S44LIC7OJ,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8623,9S44LIC7OJ,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8623,9S44LIC7OJ,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8623,9S44LIC7OJ,TABLET,3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8623,9S44LIC7OJ,TABLET,VH2XOU12IE,granulation_aid,0.020833333333333332,0.020833333333333332,1,24
8623,9S44LIC7OJ,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8623,9S44LIC7OJ,TABLET,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8624,2T8Q726O95,"TABLET, FILM COATED",0WZ8WG20P6,binder,0.0075450067934782605,0.060360054347826084,8,0
8624,2T8Q726O95,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8624,2T8Q726O95,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
8625,9C05J6089W,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8625,9C05J6089W,TABLET,1IVH67816N,binder,0.008622864906832298,0.060360054347826084,7,0
8625,9C05J6089W,TABLET,VH2XOU12IE,granulation_aid,0.020833333333333332,0.020833333333333332,1,24
8626,997F43Z9CV,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8626,997F43Z9CV,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8626,997F43Z9CV,TABLET,4ELV7Z65AP,lubricant,0.10491394927536231,0.31474184782608694,3,0
8626,997F43Z9CV,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8627,4B3SC438HI,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8627,4B3SC438HI,"TABLET, EXTENDED RELEASE",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8627,4B3SC438HI,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8628,614OI1Z5WI,SOLUTION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
8628,614OI1Z5WI,SOLUTION,9E0S3UM200,sweetening_agent,0.01037703804347826,0.02075407608695652,2,0
8628,614OI1Z5WI,SOLUTION,506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
8628,614OI1Z5WI,SOLUTION,C151H8M554,suspending_thickening_agent,0.01020408163265306,0.02040816326530612,2,25
8628,614OI1Z5WI,SOLUTION,55X04QC32I,alkalizing_agent,0.4371584699453552,0.8743169398907104,2,159
8629,H1250JIK0A,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8629,H1250JIK0A,"TABLET, FILM COATED",U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8629,H1250JIK0A,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
8629,H1250JIK0A,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
8630,99DK7FVK1H,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8630,99DK7FVK1H,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8630,99DK7FVK1H,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8631,C1ENJ2TE6C,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8631,C1ENJ2TE6C,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
